tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
991131	Fergusonina taylori	11669617	0	live	CYTB		cytochrome b			MT	NC_016865.1	10531	11667	plus	0		
478208	Flustra foliacea	11540583	0	live	CYTB		cytochrome b			MT	NC_016722.1	7286	8402	plus	0		
1054643	Trypauchen vagina	11539602	0	live	CYTB		cytochrome b			MT	NC_016693.1	14369	15509	plus	0		
796621	Alloeorhynchus bakeri	11452368	0	live	CYTB		cytochrome b			MT	NC_016432.1	10218	11352	plus	0		
201498	Hucho taimen	11452135	0	live	CYTB		cytochrome b			MT	NC_016426.1	15552	16692	plus	0		
1070323	Sibynophis collaris	11452110	0	live	CYTB		cytochrome b			MT	NC_016424.1	14900	16012	plus	0		
1109017	Oxuderces dentatus	11341375	0	live	CYTB		cytochrome b			MT	NC_016194.1	14377	15517	plus	0		
157363	Meretrix lamarckii	11341061	0	live	CYTB		cytochrome b			MT	NC_016174.1	6085	7332	plus	0		
1085627	Stenopirates sp. HL-2011	11162838	0	live	CYTB		cytochrome b			MT	NC_016017.1	9578	10714	plus	0		
143292	Manis pentadactyla	11123972	0	live	CYTB		cytochrome b			MT	NC_016008.1	14142	15276	plus	0		
515824	Callistoctopus minor	11030485	0	live	CYTB		cytochrome b			MT	NC_015896.1	9314	10453	minus	0		
37174	Ovis canadensis	11030007	0	live	CYTB		cytochrome b			MT	NC_015889.1	14156	15295	plus	0		
50613	Sarotherodon melanotheron	10743960	0	live	CYTB		cytochrome b			MT	NC_015611.1	14415	15549	plus	0		
9054	Phasianus colchicus	10609906	0	live	CYTB	KEH24_p02, cytb	cytochrome b	cytochrome b		MT	NC_015526.1	14811	15953	plus	0		
56278	Anas formosa	10549299	0	live	CYTB		cytochrome b			MT	NC_015482.1	13654	14796	plus	0		
369698	Gomphocerus sibiricus tibetanus	10549197	0	live	CYTB		cytochrome b			MT	NC_015478.1	10408	11550	plus	0		
311220	Microtus fortis calamorum	10322870	0	live	CYTB		cytochrome b			MT	NC_015243.1	14119	15261	plus	0		
240163	Nibea albiflora	10251477	0	live	CYTB		cytochrome b			MT	NC_015205.1	14391	15531	plus	0		
215402	Channa argus	10251175	0	live	CYTB		cytochrome b			MT	NC_015191.1	14370	15510	plus	0		
9833	Hippopotamus amphibius	808671	0	live	CYTB	cytb	cytochrome b			MT	NC_000889.1	14172	15311	plus	0		
10141	Cavia porcellus	808640	0	live	CYTB	AGR90MT_p01, cytb	cytochrome b	cytochrome b		MT	NC_000884.1	14164	15303	plus	0		
6669	Daphnia pulex	808498	0	live	CYTB	CytB	cytochrome b			MT	NC_000844.1	10298	11431	plus	0		
9818	Orycteropus afer	808409	0	live	CYTB	KEF57_p01, cytb	cytochrome b	cytochrome b		MT	NC_002078.1	14171	15310	plus	0		
9417	Artibeus jamaicensis	808339	0	live	CYTB	Cytb	cytochrome b	cytochrome b		MT	NC_002009.1	14150	15289	plus	0		
41261	Glis glis	808182	0	live	CYTB	cytb	cytochrome b			MT	NC_001892.1	14168	15307	plus	0		
658163	Babina holsti	17675752	0	live	CYTB	cytb	cytochrome b			MT	NC_022870.1	17971	19113	plus	0		
433352	Diplogonoporus grandis	12079803	0	live	CYTB		cytochrome b			MT	NC_017615.1	3241	4347	plus	0		
463145	Diplogonoporus balaenopterae	12079774	0	live	CYTB		cytochrome b			MT	NC_017613.1	3242	4348	plus	0		
56789	Pyrrhocorax graculus	22548657	0	live	CYTB	cytb	cytochrome b			MT	NC_025927.1	13690	14832	plus	0		
56790	Pyrrhocorax pyrrhocorax	22548643	0	live	CYTB	cytb	cytochrome b			MT	NC_025926.1	13695	14837	plus	0		
164973	Tylototriton verrucosus	12799500	0	live	CYTB	cytb	cytochrome b			MT	NC_017871.1	14134	15274	plus	0		
385653	Echinotriton andersoni	12798769	0	live	CYTB	cytb	cytochrome b			MT	NC_017870.1	14132	15272	plus	0		
68888	Trichuris suis	12354657	0	live	CYTB		cytochrome b			MT	NC_017747.1	8501	9613	plus	0		
36087	Trichuris trichiura	12354276	0	live	CYTB		cytochrome b			MT	NC_017750.1	8278	9384	plus	0		
437488	Cnaphalocrocis medinalis	11123204	0	live	CYTB		cytochrome b			MT	NC_015985.1	10573	11721	plus	0		
168631	Chilo suppressalis	10743973	0	live	CYTB		cytochrome b			MT	NC_015612.1	10597	11742	plus	0		
225391	Micropterus floridanus	9978342	0	live	CYTB		cytochrome b			MT	NC_014689.1	14372	15512	plus	0		
489037	Micropterus salmoides salmoides	9978300	0	live	CYTB		cytochrome b			MT	NC_014686.1	14378	15518	plus	0		
2602928	Paratapes undulatus	11705410	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_016891.1	5625	6785	plus	0		
990946	Paphia textile	11705396	0	live	CYTB		cytochrome b			MT	NC_016890.1	5678	6841	plus	0		
676961	Paphia amabilis	11705382	0	live	CYTB		cytochrome b			MT	NC_016889.1	8516	9733	plus	0		
258930	Lasiurus borealis	11669799	0	live	CYTB		cytochrome b			MT	NC_016873.1	14181	15320	plus	0		
27674	Plecotus rafinesquii	11669768	0	live	CYTB		cytochrome b			MT	NC_016872.1	14150	15289	plus	0		
214812	Siniperca knerii	11123233	0	live	CYTB		cytochrome b			MT	NC_015987.1	14886	16026	plus	0		
228252	Siniperca scherzeri	11040949	0	live	CYTB		cytochrome b			MT	NC_015815.1	14456	15596	plus	0		
119488	Siniperca chuatsi	10965111	0	live	CYTB		cytochrome b			MT	NC_015822.1	14381	15521	plus	0		
1104540	Cubaia aphrodite	11473205	0	live	CYTB		cytochrome b			MT	NC_016467.1	14866	16011	plus	0		
498518	Clava multicornis	11473164	0	live	CYTB		cytochrome b			MT	NC_016465.1	13959	15101	plus	0		
111096	Trichobatrachus robustus	18252370	0	live	CYTB	cytb	cytochrome b			MT	NC_023382.1	20270	21418	plus	0		
476017	Hyperolius marmoratus	18252331	0	live	CYTB	cytb	cytochrome b			MT	NC_023381.1	21453	22595	plus	0		
83971	Hemisus marmoratus	18252293	0	live	CYTB	cytb	cytochrome b			MT	NC_023380.1	18939	20093	plus	0		
1283716	Breviceps adspersus	18252245	0	live	CYTB	cytb	cytochrome b			MT	NC_023379.1	27618	28757	plus	0		
588074	Hydrosaurus amboinensis	9222091	0	live	CYTB	cytb	cytochrome b			MT	NC_014178.1	14046	15161	plus	0		
61882	Tympanoctomys barrerae	15323701	0	live	CYTB	cytb	cytochrome b			MT	NC_020792.1	14203	15342	plus	0		
61880	Spalacopus cyanus	14865127	0	live	CYTB	cytb	cytochrome b			MT	NC_020660.1	14195	15334	plus	0		
61871	Ctenomys leucodon	14865038	0	live	CYTB	cytb	cytochrome b			MT	NC_020659.1	14197	15336	plus	0		
43321	Ctenomys sociabilis	14864979	0	live	CYTB	cytb	cytochrome b			MT	NC_020658.1	14195	15334	plus	0		
34837	Proechimys longicaudatus	14864951	0	live	CYTB	cytb	cytochrome b			MT	NC_020657.1	14161	15300	plus	0		
10160	Octodon degus	14864907	0	live	CYTB	cytb	cytochrome b			MT	NC_020661.1	14191	15330	plus	0		
479092	Yarrowia alimentaria	11341771	0	live	CYTB	CaalM_p20	apocytochrome b	apocytochrome b		MT	NC_016124.1	29616	33311	plus	0		
670348	Mergus squamatus	11540603	0	live	CYTB		cytochrome b			MT	NC_016723.1	14699	15841	plus	0		
109296	Muntiacus vuquangensis	11747614	0	live	CYTB		cytochrome b			MT	NC_016920.1	14162	15303	plus	0		
461132	Lelecella limenitoides	58118524	0	live	CYTB	H4P81_mgp02	cytochrome b	cytochrome b		MT	NC_050060.1	10403	11554	plus	0		
135430	Eremophila alpestris	55288158	0	live	CYTB	HRV64_mgp02, cytb	cytochrome b	cytochrome b		MT	NC_048470.1	13671	14813	plus	0		
1364912	Calandrella cinerea	55288120	0	live	CYTB	HRV62_mgp02, cytb	cytochrome b	cytochrome b		MT	NC_048469.1	13672	14814	plus	0		
1403702	Hormiphora californensis	43962106	0	live	CYTB	G6P39_mgp10	cytochrome b	cytochrome b		MT	NC_045864.1	8541	9644	plus	0		
1705614	Deuterodon giton	41954867	0	live	CYTB	F9813_mgp01, mtcyb	cytochrome b	cytochrome b		MT	NC_044970.1	14385	15521	plus	0		
335548	Artamus cinereus	39341080	0	live	CYTB	E2187_mgp02, cytb	cytochrome b	cytochrome b		MT	NC_041197.1	13729	14871	plus	0		
272047	Calidris ruficollis	39119401	0	live	CYTB	EZY75_mgp02	cytochrome b	cytochrome b		MT	NC_040990.1	13627	14769	plus	0		
156170	Rhagologus leucostigma	39114272	0	live	CYTB	EZZ44_mgp02, cytb	cytochrome b	cytochrome b		MT	NC_040956.1	13701	14843	plus	0		
2025601	Proechimys semispinosus calidior	37629354	0	live	CYTB	D1A36_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_039102.1	14156	15295	plus	0		
1246547	Proechimys semispinosus	37621036	0	live	CYTB	D1A36_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_039103.1	14157	15296	plus	0		
461413	Proechimys gularis	37620998	0	live	CYTB	D1A94_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_039101.1	14168	15307	plus	0		
2025600	Proechimys brevicauda	37620960	0	live	CYTB	D1A97_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_039100.1	14165	15304	plus	0		
128106	Proechimys cuvieri	37620922	0	live	CYTB	D1A34_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_039099.1	14162	15301	plus	0		
128105	Proechimys guyannensis	37620884	0	live	CYTB	D1A35_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_039098.1	14163	15302	plus	0		
876631	Gymnothorax minor	37541912	0	live	CYTB	DXY85_mgp01	cytochrome b	cytochrome b		MT	NC_038175.1	14365	15504	plus	0		
270463	Vanessa indica	37508445	0	live	CYTB	DXF24_mgp02	cytochrome b	cytochrome b		MT	NC_038157.1	10456	11607	plus	0		
1568924	Toromys rhipidurus	36941232	0	live	CYTB	DR326_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_037783.1	14179	15318	plus	0		
2171663	Toromys albiventris	36941193	0	live	CYTB	DR479_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_037782.1	14166	15305	plus	0		
1567524	Pattonomys semivillosus	36941127	0	live	CYTB	DR327_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_037781.1	14170	15309	plus	0		
2171770	Pattonomys punctatus	36941107	0	live	CYTB	DR472_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_037780.1	14171	15310	plus	0		
176508	Makalata macrura	36941041	0	live	CYTB	DR406_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_037779.1	14170	15309	plus	0		
2171769	Echimys saturnus	36941031	0	live	CYTB	DR473_mgp01, cytb	cytochrome b	cytochrome b		MT	NC_037778.1	14165	15304	plus	0		
1707535	Bactrocera limbifera	36937028	0	live	CYTB	DR415_mgp02	cytochrome b	cytochrome b		MT	NC_037722.1	10524	11660	plus	0		
670347	Melanocorypha mongolica	35456532	0	live	CYTB	C2G92_mgp02, cytb	cytochrome b			MT	NC_036760.1	13674	14816	plus	0		
52344	Helicoverpa assulta	34567634	0	live	CYTB	CPT49_mgp02	cytochrome b	cytochrome b		MT	NC_035890.1	10536	11690	plus	0		
499914	Rhopilema esculentum	33911771	0	live	CYTB	CK879_mgp03	cytochrome b			MT	NC_035741.1	11901	13034	plus	0		
321803	Nemopilema nomurai	33911749	0	live	CYTB	CK904_mgp03	cytochrome b			MT	NC_035740.1	11885	13015	plus	0		
84555	Polyrhachis dives	28482634	0	live	CYTB	BFS51_gp02	cytochrome b			MT	NC_030790.1	10466	11584	plus	0		
83755	Rattus tiomanicus	27218091	0	live	CYTB	A5434_gp01	cytochrome b			MT	NC_029888.1	14131	15273	plus	0		
429310	Fejervarya multistriata	27111026	0	live	CYTB	A3273_gp02	cytochrome b			MT	NC_029754.1	12310	13446	plus	0		
254642	Pericrocotus ethologus	19591154	0	live	CYTB	cytb	cytochrome b			MT	NC_024257.1	13717	14859	plus	0		
36255	Fringilla montifringilla	19221508	0	live	CYTB	cytb	cytochrome b			MT	NC_024048.1	13674	14816	plus	0		
303753	Monotrete leiurus	17728634	0	live	CYTB	cytb	cytochrome b			MT	NC_022940.1	14346	15482	plus	0		
156870	Babina okinavana	17675827	0	live	CYTB	cytb	cytochrome b			MT	NC_022872.1	18817	19959	plus	0		
872127	Babina subaspera	17675790	0	live	CYTB	cytb	cytochrome b			MT	NC_022871.1	17383	18525	plus	0		
279094	Sepiella japonica	12354690	0	live	CYTB		cytochrome b			MT	NC_017749.1	13685	14824	minus	0		
7024	Extatosoma tiaratum	12354678	0	live	CYTB		cytochrome b			MT	NC_017748.1	10247	11380	plus	0		
55720	Uroteuthis edulis	12354642	0	live	CYTB		cytochrome b			MT	NC_017746.1	1315	2454	minus	0		
177615	Labeo calbasu	12079790	0	live	CYTB		cytochrome b			MT	NC_017614.1	15314	16455	plus	0		
683832	Cirrhinus mrigala	12079747	0	live	CYTB		cytochrome b			MT	NC_017611.1	15319	16459	plus	0		
448029	Argyrosomus japonicus	12079741	0	live	CYTB		cytochrome b			MT	NC_017610.1	14381	15521	plus	0		
84645	Labeo rohita	12079589	0	live	CYTB		cytochrome b			MT	NC_017608.1	15344	16484	plus	0		
573971	Sternotherus carinatus	12079583	0	live	CYTB		cytochrome b			MT	NC_017607.1	14266	15406	plus	0		
435234	Dendrophysa russelii	12079568	0	live	CYTB		cytochrome b			MT	NC_017606.1	14413	15553	plus	0		
6230	Emplectonema gracile	11816520	0	live	CYTB		cytochrome b			MT	NC_016952.1	8162	9297	plus	0		
315723	Cambaroides similis	11763603	0	live	CYTB		cytochrome b			MT	NC_016925.1	9676	10810	minus	0		
72446	Catla catla	11705418	0	live	CYTB		cytochrome b			MT	NC_016892.1	15310	16450	plus	0		
8161	Seriola quinqueradiata	11669667	0	live	CYTB		cytochrome b			MT	NC_016868.1	14410	15550	plus	0		
76239	Libythea celtis	11540618	0	live	CYTB		cytochrome b			MT	NC_016724.1	10419	11567	plus	0		
76235	Euploea mulciber	11540557	0	live	CYTB		cytochrome b			MT	NC_016720.1	10371	11517	plus	0		
127405	Liriomyza huidobrensis	11540379	0	live	CYTB		cytochrome b			MT	NC_016716.1	10406	11540	plus	0		
1088058	Przewalskium albirostris	11540040	0	live	CYTB		cytochrome b			MT	NC_016707.1	14159	15298	plus	0		
367269	Amphiprion bicinctus	11539830	0	live	CYTB		cytochrome b			MT	NC_016701.1	14462	15602	plus	0		
204942	Sacalia bealei	11539467	0	live	CYTB		cytochrome b			MT	NC_016691.1	14227	15370	plus	0		
112503	Pseudois schaeferi	11539315	0	live	CYTB		cytochrome b			MT	NC_016689.1	14160	15299	plus	0		
30408	Crossoptilon crossoptilon	11539041	0	live	CYTB		cytochrome b			MT	NC_016679.1	14801	15943	plus	0		
165599	Solen grandis	11538444	0	live	CYTB		cytochrome b			MT	NC_016665.1	7658	8806	plus	0		
764832	Glossogobius olivaceus	11538424	0	live	CYTB		cytochrome b			MT	NC_016664.1	14378	15518	plus	0		
211834	Lutjanus argentimaculatus	11538384	0	live	CYTB		cytochrome b			MT	NC_016661.1	14390	15530	plus	0		
658857	Damaster mirabilissimus mirabilissimus	11473371	0	live	CYTB		cytochrome b			MT	NC_016469.1	10687	11823	plus	0		
7782	Leucoraja erinacea	11452177	0	live	CYTB		cytochrome b			MT	NC_016429.1	14369	15511	plus	0		
82464	Myodes regulus	11452149	0	live	CYTB		cytochrome b			MT	NC_016427.1	14126	15268	plus	0		
9958	Oryx gazella	11452051	0	live	CYTB		cytochrome b			MT	NC_016422.1	14149	15288	plus	0		
321164	Scomberomorus niphonius	11452023	0	live	CYTB		cytochrome b			MT	NC_016420.1	14406	15546	plus	0		
105297	Apodemus peninsulae	11256262	0	live	CYTB		cytochrome b			MT	NC_016060.1	14124	15267	plus	0		
9096	Crossoptilon auritum	11030499	0	live	CYTB	cytb	cytochrome b			MT	NC_015897.1	14807	15949	plus	0		
193059	Cyanopica cyanus	10965138	0	live	CYTB	cytb	cytochrome b			MT	NC_015824.1	13682	14824	plus	0		
56783	Garrulus glandarius	10964499	0	live	CYTB	cytb	cytochrome b			MT	NC_015810.1	13685	14827	plus	0		
8901	Nycticorax nycticorax	10964457	0	live	CYTB	cytb	cytochrome b			MT	NC_015807.1	13677	14819	plus	0		
369970	Ficedula zanthopygia	10964159	0	live	CYTB	cytb	cytochrome b			MT	NC_015802.1	13675	14817	plus	0		
36987	Coptotermes formosanus	10964142	0	live	CYTB		cytochrome b			MT	NC_015800.1	10464	11595	plus	0		
9123	Gallinula chloropus	10322751	0	live	CYTB	cytb	cytochrome b			MT	NC_015236.1				0		
125286	Cyanoptila cyanomelana	10322671	0	live	CYTB	cytb	cytochrome b			MT	NC_015232.1	13671	14813	plus	0		
34924	Pica pica	10251299	0	live	CYTB	cytb	cytochrome b			MT	NC_015200.1	13689	14831	plus	0		
318828	Davidius lunatus	7804407	0	live	CYTB		cytochrome b			MT	NC_012644.1	10442	11573	plus	0		
7739	Branchiostoma floridae	808736	0	live	CYTB	KEF21_p04	cytochrome b	cytochrome b		MT	NC_000834.1	8880	10022	plus	0		
7594	Patiria pectinifera	807816	0	live	CYTB		cytochrome b			MT	NC_001627.1	4792	5929	plus	0		
9593	Gorilla gorilla	807889	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_001645.1	14169	15309	plus	0		
9597	Pan paniscus	807882	0	live	CYTB	KEF42_p01	cytochrome b	cytochrome b		MT	NC_001644.1	14166	15306	plus	0		
195875	Ascobulla fragilis	7670146	0	live	CYTB		cytochrome b			MT	NC_012428.1	6674	7795	plus	0		
7668	Strongylocentrotus purpuratus	2652727	0	live	CYTB	KEF35_p01	cytochrome b	cytochrome b		MT	NC_001453.1	14509	15650	plus	0		
8355	Xenopus laevis	2642080	0	live	CYTB	KEF37_p01	cytochrome b	cytochrome b		MT	NC_001573.1	16249	17388	plus	0		
91908	Chamaeleo dilepis	7670294	0	live	CYTB		cytochrome b			MT	NC_012436.1	13984	15117	plus	0		
6253	Ascaris suum	807673	0	live	CYTB		cytochrome b			MT	NC_001327.1	5433	6530	plus	0		
30385	Aythya americana	808581	0	live	CYTB		cytochrome b			MT	NC_000877.1	14723	15865	plus	0		
13677	Scomber scombrus	3126510	0	live	CYTB		cytochrome b			MT	NC_006398.1	14416	15556	plus	0		
252582	Pyramidella dolabrata	7670300	0	live	CYTB		cytochrome b			MT	NC_012435.1	6122	7232	plus	0		
252580	Myosotella myosotis	7670271	0	live	CYTB		cytochrome b			MT	NC_012434.1	5984	7093	plus	0		
57642	Siphonaria pectinata	7668682	0	live	CYTB		cytochrome b			MT	NC_012383.1	5863	6975	plus	0		
36933	Onchidella celtica	7668581	0	live	CYTB		cytochrome b			MT	NC_012376.1	6333	7454	plus	0		
153946	Axinella corrugata	3332242	0	live	CYTB		cytochrome b			MT	NC_006894.1	8197	9342	plus	0		
60517	Taenia asiatica	807582	0	live	CYTB		cytochrome b			MT	NC_004826.2	802	1869	plus	0		
42377	Anopheles quadrimaculatus A	808561	0	live	CYTB		cytochrome b			MT	NC_000875.1	10403	11539	plus	0		
56549	Dinodon semicarinatus	808265	0	live	CYTB		cytochrome b			MT	NC_001945.1	14929	16045	plus	0		
35080	Balanoglossus carnosus	808168	0	live	CYTB		cytochrome b			MT	NC_001887.1	13555	14702	plus	0		
13658	Romanomermis culicivorax	4575338	0	live	CYTB		cytochrome b			MT	NC_008640.1	13161	14249	minus	0		
6116	Metridium senile	808781	0	live	CYTB		cytochrome b			MT	NC_000933.1	16240	17385	plus	0		
6052	Ephydatia muelleri	5846070	0	live	CYTB		cytochrome b			MT	NC_010202.1	7599	8744	plus	0		
233783	Tethya actinia	3355604	0	live	CYTB		cytochrome b			MT	NC_006991.1	6785	7930	plus	0		
36754	Geodia neptuni	3355527	0	live	CYTB		cytochrome b			MT	NC_006990.1	5401	6546	plus	0		
6938	Ornithodoros moubata	806580	0	live	CYTB		cytochrome b			MT	NC_004357.1	9759	10859	plus	0		
101491	Trionyx triunguis	8097581	0	live	CYTB		cytochrome b			MT	NC_012833.1	14213	15352	plus	0		
187623	Cryptopygus antarcticus	6172494	0	live	CYTB		cytochrome b			MT	NC_010533.1	10394	11528	plus	0		
48500	Orbicella annularis	3562158	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_007224.1	3816	4955	plus	0		
48499	Orbicella franksi	3562143	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_007225.1	3816	4955	plus	0		
419612	Camelus ferus	5326230	0	live	CYTB	KEG61_p01	cytochrome b	cytochrome b		MT	NC_009629.2	14160	15299	plus	0		
211488	Carassius auratus x Cyprinus carpio	2947589	0	live	CYTB		cytochrome b			MT	NC_006136.1	15298	16438	plus	0		
8469	Chelonia mydas	808644	0	live	CYTB	KEF27_p01	cytochrome b	cytochrome b		MT	NC_000886.1	14229	15372	plus	0		
414978	Kinyongia fischeri	7672109	0	live	CYTB		cytochrome b			MT	NC_012465.1	13987	15127	plus	0		
189538	Roboastra europaea	805325	0	live	CYTB		cytochrome b			MT	NC_004321.1	6444	7565	plus	0		
8222	Gillichthys mirabilis	16695886	0	live	CYTB		cytochrome b			MT	NC_012906.1	14365	15505	plus	0		
147949	Micropterus dolomieu	6972991	0	live	CYTB		cytochrome b			MT	NC_011361.1	14379	15519	plus	0		
194526	Gegeneophis ramaswamii	3074703	0	live	CYTB		cytochrome b			MT	NC_006301.1	14002	15142	plus	0		
9600	Pongo pygmaeus	807904	0	live	CYTB		cytochrome b			MT	NC_001646.1	14191	15331	plus	0		
54026	Thalassarche melanophrys	3474979	0	live	CYTB		cytochrome b			MT	NC_007172.2	13650	14792	plus	0		
7038	Bemisia tabaci	3077234	0	live	CYTB	KEG09_p06	cytochrome b	cytochrome b		MT	NC_006279.1	7370	8503	plus	0		
267835	Tetraleurodes acaciae	3021907	0	live	CYTB		cytochrome b			MT	NC_006292.1	7236	8372	plus	0		
88556	Trialeurodes vaporariorum	3021817	0	live	CYTB		cytochrome b			MT	NC_006280.1	8791	9921	plus	0		
30099	Aleurodicus dugesii	2846664	0	live	CYTB		cytochrome b			MT	NC_005939.1	8679	9809	plus	0		
81927	Vidua chalybeata	808626	0	live	CYTB		cytochrome b			MT	NC_000880.1	14983	16125	plus	0		
81930	Smithornis sharpei	808609	0	live	CYTB		cytochrome b			MT	NC_000879.1	13707	14849	plus	0		
8954	Falco peregrinus	808593	0	live	CYTB	KEF25_p02	cytochrome b	cytochrome b		MT	NC_000878.1	13715	14857	plus	0		
278977	Abronia graminea	2866235	0	live	CYTB		cytochrome b			MT	NC_005958.1	14156	15290	plus	0		
8519	Sceloporus occidentalis	2866166	0	live	CYTB		cytochrome b			MT	NC_005960.1	14102	15241	plus	0		
260614	Manouria emys	3854620	0	live	CYTB		cytochrome b			MT	NC_007693.1	14217	15360	plus	0		
86975	Testudo graeca	3854508	0	live	CYTB		cytochrome b			MT	NC_007692.1	14224	15367	plus	0		
75140	Corvus frugilegus	808395	0	live	CYTB		cytochrome b			MT	NC_002069.2	13693	14835	plus	0		
1051066	Doryteuthis opalescens	7996656	0	live	CYTB		cytochrome b			MT	NC_012840.1	1308	2447	minus	0		
28985	Kluyveromyces lactis	2914051	0	live	CYTB	KllafMp02	apocytochrome b			MT	NC_006077.1	20667	21827	minus	0		
8017	Oncorhynchus gorbuscha	6383204	0	live	CYTB		cytochrome b			MT	NC_010959.1	15504	16644	plus	0		
9103	Meleagris gallopavo	5848005	0	live	CYTB		cytochrome b			MT	NC_010195.2	13671	14813	plus	0		
479641	Vaceletia sp. GW948	5846914	0	live	CYTB		cytochrome b			MT	NC_010218.1	6930	8105	plus	0		
479640	Ptilocaulis walpersi	5846872	0	live	CYTB		cytochrome b			MT	NC_010209.1	5852	6997	plus	0		
479639	Hippospongia lachne	5846861	0	live	CYTB		cytochrome b			MT	NC_010215.1	5547	6692	plus	0		
479638	Chondrilla aff. nucula CHOND	5846825	0	live	CYTB		cytochrome b			MT	NC_010208.1	12725	13870	plus	0		
458493	Ectyoplasia ferox	5846767	0	live	CYTB		cytochrome b			MT	NC_010210.1	5764	6909	plus	0		
458489	Cinachyrella kuekenthali	5846732	0	live	CYTB		cytochrome b			MT	NC_010198.1	5368	6513	plus	0		
2723817	Agelas schmidtii	5846664	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_010213.1	6016	7161	plus	0		
281489	Topsentia ophiraphidites	5846492	0	live	CYTB		cytochrome b			MT	NC_010204.1	16463	17608	plus	0		
2583056	Halisarca dujardinii	5846465	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_010212.1	12652	13797	plus	0		
178552	Xestospongia muta	5846434	0	live	CYTB		cytochrome b			MT	NC_010211.1	12931	14079	plus	0		
178539	Callyspongia plicifera	5846363	0	live	CYTB		cytochrome b			MT	NC_010206.1	12992	14140	plus	0		
52888	Spadella cephaloptera	3126394	0	live	CYTB		cytochrome b			MT	NC_006386.1	4654	5790	minus	0		
34758	Paraspadella gotoi	2914095	0	live	CYTB		cytochrome b			MT	NC_006083.1	8875	10009	minus	0		
160838	Benedenia seriolae	9385592	0	live	CYTB		cytochrome b			MT	NC_014291.1	718	1806	plus	0		
48799	Setaria digitata	9385306	0	live	CYTB		cytochrome b			MT	NC_014282.1	4579	5659	plus	0		
159417	Clavelina lepadiformis	8097079	0	live	CYTB		cytochrome b			MT	NC_012887.1	5640	6728	plus	0		
311198	Meretrix petechialis	7956422	0	live	CYTB		cytochrome b			MT	NC_012767.1	5875	7092	plus	0		
